20:08:02.172 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:08:05.354 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:08:16.325 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
20:08:17.964 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:08:21.742 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
20:08:25.621 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:08:28.650 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:08:39.964 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
20:08:41.375 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:08:44.770 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
20:08:49.817 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:08:53.160 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:09:03.876 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
20:09:05.354 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:09:09.741 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
20:09:13.683 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:09:16.761 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:09:29.967 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:09:31.385 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:09:34.440 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:09:48.097 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:09:49.532 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:09:52.269 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:10:06.764 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:10:08.186 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:10:11.151 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:10:26.512 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:10:28.035 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:10:31.705 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:10:45.547 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:10:47.004 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:10:51.048 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:11:04.296 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page to buy pet
20:11:05.814 [main] INFO  com.petstore.stepDefinitions.PetDetails - Open pet list
20:11:07.785 [main] INFO  com.petstore.stepDefinitions.PetDetails - add pets to cart
20:11:22.723 [main] INFO  com.petstore.stepDefinitions.PetDetails - remove and update quantities
20:11:25.700 [main] INFO  com.petstore.stepDefinitions.PetDetails - validate proceeding to checkout
20:11:42.971 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the home page
20:11:44.204 [main] INFO  com.petstore.stepDefinitions.PetDetails - I verify the page title
20:11:59.794 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
20:12:01.042 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:12:04.250 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
20:12:22.130 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
20:12:23.398 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:12:26.557 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
20:12:42.110 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
20:12:43.318 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:12:46.464 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
20:13:04.213 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on home page
20:13:05.455 [main] INFO  com.petstore.stepDefinitions.PetDetails - Select the pet,Get the pet list and select the pet you like
20:13:09.016 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validating the product title, description, price, images, and availability.
20:13:10.950 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate pet added products to the cart.
20:13:26.507 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
20:13:27.746 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:13:30.483 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
20:13:32.031 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:13:34.783 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:13:50.704 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
20:13:51.965 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:13:55.202 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
20:13:56.758 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:13:59.745 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:14:15.687 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
20:14:16.924 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:14:19.623 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
20:14:21.126 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:14:23.736 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:14:40.180 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
20:14:41.460 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:14:44.257 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
20:14:45.777 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:14:48.889 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:15:08.190 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
20:15:09.454 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
20:15:12.196 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
20:15:13.727 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
20:15:16.239 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
20:15:37.722 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:15:38.990 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:15:41.467 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:16:06.789 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:16:08.072 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:16:10.173 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:16:29.623 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:16:30.843 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:16:33.231 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:16:52.761 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:16:54.025 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:16:56.171 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:17:19.326 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
20:17:20.588 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
20:17:22.552 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
20:17:43.602 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page to buy pet
20:17:44.922 [main] INFO  com.petstore.stepDefinitions.PetDetails - Open pet list
20:17:46.578 [main] INFO  com.petstore.stepDefinitions.PetDetails - add pets to cart
20:17:51.873 [main] INFO  com.petstore.stepDefinitions.PetDetails - remove and update quantities
20:18:13.362 [main] INFO  com.petstore.stepDefinitions.PetDetails - validate proceeding to checkout
22:46:24.723 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the home page
22:46:26.317 [main] INFO  com.petstore.stepDefinitions.PetDetails - I verify the page title
22:46:36.566 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
22:46:38.024 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
22:46:42.814 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
22:46:53.057 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
22:46:54.527 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
22:46:59.508 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
22:47:10.034 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
22:47:11.453 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
22:47:16.058 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
22:47:28.745 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on home page
22:47:31.036 [main] INFO  com.petstore.stepDefinitions.PetDetails - Select the pet,Get the pet list and select the pet you like
22:47:35.549 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validating the product title, description, price, images, and availability.
22:47:38.400 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate pet added products to the cart.
22:47:48.495 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
22:47:49.908 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
22:47:54.299 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
22:47:59.037 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
22:48:03.038 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
22:48:12.716 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
22:48:14.194 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
22:48:18.466 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
22:48:23.449 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
22:48:27.034 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
22:48:37.014 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
22:48:38.435 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
22:48:42.542 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
22:48:47.751 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
22:48:51.294 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
22:49:01.353 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
22:49:02.807 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
22:49:06.743 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
22:49:11.753 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
22:49:15.629 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
22:49:25.145 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
22:49:26.536 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
22:49:30.702 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
22:49:35.284 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
22:49:39.019 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
22:49:52.151 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
22:49:53.605 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
22:49:57.159 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
22:50:10.587 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
22:50:11.995 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
22:50:15.400 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
22:50:28.505 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
22:50:29.925 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
22:50:33.518 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
22:50:46.731 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
22:50:48.192 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
22:50:51.913 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
22:51:04.554 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
22:51:05.993 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
22:51:09.701 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
22:51:24.523 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page to buy pet
22:51:25.936 [main] INFO  com.petstore.stepDefinitions.PetDetails - Open pet list
22:51:27.927 [main] INFO  com.petstore.stepDefinitions.PetDetails - add pets to cart
22:51:47.168 [main] INFO  com.petstore.stepDefinitions.PetDetails - remove and update quantities
22:51:51.668 [main] INFO  com.petstore.stepDefinitions.PetDetails - validate proceeding to checkout
09:41:13.591 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the home page
09:41:15.188 [main] INFO  com.petstore.stepDefinitions.PetDetails - I verify the page title
09:42:02.554 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
09:42:04.257 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
09:42:08.604 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
09:42:19.948 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
09:42:21.406 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
09:42:25.531 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
09:42:35.468 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
09:42:37.169 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
09:42:50.687 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:35:26.742 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:35:28.735 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:35:37.522 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:35:52.273 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:35:54.704 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:35:55.733 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:35:57.563 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:36:08.234 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:36:08.384 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:36:24.665 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:36:24.682 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:36:26.345 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:36:26.352 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:36:33.091 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:36:33.964 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:36:47.225 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:36:48.702 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:36:53.514 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:37:44.979 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the home page
11:37:46.726 [main] INFO  com.petstore.stepDefinitions.PetDetails - I verify the page title
11:37:57.855 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:37:59.371 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:38:04.685 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:38:15.883 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:38:17.331 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:38:22.180 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:38:34.077 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
11:38:35.492 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:38:40.221 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
11:38:53.951 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on home page
11:38:55.438 [main] INFO  com.petstore.stepDefinitions.PetDetails - Select the pet,Get the pet list and select the pet you like
11:38:59.832 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validating the product title, description, price, images, and availability.
11:39:03.179 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate pet added products to the cart.
11:39:13.615 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
11:39:15.098 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:39:19.659 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
11:39:26.107 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
11:39:30.495 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
11:39:40.915 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
11:39:42.327 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:39:46.832 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
11:39:52.515 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
11:39:56.369 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
11:40:07.758 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
11:40:09.190 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:40:13.642 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
11:40:19.444 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
11:40:23.089 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
11:40:33.648 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
11:40:35.067 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:40:39.643 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
11:40:45.518 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
11:40:49.465 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
11:41:00.396 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
11:41:01.862 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
11:41:06.729 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
11:41:12.715 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
11:41:16.234 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
11:41:29.788 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
11:41:31.270 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
11:41:34.712 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
11:41:49.511 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
11:41:50.971 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
11:41:54.889 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
11:42:08.711 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
11:42:10.228 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
11:42:13.846 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
11:42:26.556 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
11:42:28.227 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
11:42:32.280 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
11:42:45.361 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page
11:42:46.816 [main] INFO  com.petstore.stepDefinitions.PetDetails - user search for a {string}, get the pet list and select a pet
11:42:50.589 [main] INFO  com.petstore.stepDefinitions.PetDetails - user validate the price of the pet
11:43:04.893 [main] INFO  com.petstore.stepDefinitions.PetDetails - the user is on home page to buy pet
11:43:06.982 [main] INFO  com.petstore.stepDefinitions.PetDetails - Open pet list
11:43:08.839 [main] INFO  com.petstore.stepDefinitions.PetDetails - add pets to cart
11:43:28.024 [main] INFO  com.petstore.stepDefinitions.PetDetails - remove and update quantities
11:43:31.858 [main] INFO  com.petstore.stepDefinitions.PetDetails - validate proceeding to checkout
12:09:22.757 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the home page
12:09:24.314 [main] INFO  com.petstore.stepDefinitions.PetDetails - I verify the page title
12:09:33.614 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
12:09:35.052 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
12:09:40.119 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
12:09:49.032 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
12:09:50.438 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
12:09:54.348 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
12:10:03.461 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on the home page
12:10:04.896 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
12:10:09.162 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate user login successfully
12:10:21.060 [main] INFO  com.petstore.stepDefinitions.PetDetails - The user is on home page
12:10:22.538 [main] INFO  com.petstore.stepDefinitions.PetDetails - Select the pet,Get the pet list and select the pet you like
12:10:26.225 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validating the product title, description, price, images, and availability.
12:10:28.457 [main] INFO  com.petstore.stepDefinitions.PetDetails - Validate pet added products to the cart.
12:10:42.671 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
12:10:44.175 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
12:10:47.795 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
12:10:51.974 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
12:10:56.428 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
12:11:05.698 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
12:11:07.094 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
12:11:10.611 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
12:11:14.683 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
12:11:19.744 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
12:11:29.985 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
12:11:31.527 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
12:11:35.846 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
12:11:40.010 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
12:11:43.561 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
12:11:52.646 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is on the home page
12:11:54.043 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enter the login credentials {string} and {string}
12:11:57.574 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters personal details {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, {string}, and {string}
12:12:01.759 [main] INFO  com.petstore.stepDefinitions.PetDetails - User enters profile details {string}, {string}, {string}, and {string}
12:12:05.416 [main] INFO  com.petstore.stepDefinitions.PetDetails - User is registered successfully
